time x y inclination elevation soil fertilisation age canopy stand humus bu reg bu2 bu3 bu4 bu5 alkali alkali1 alkali3 alkali4 standcat ph humus0 humus2 humus3 humus4 moisture1 moisture3
16 10.3 9 9 300 16 -1 24 .2 2 4 0 62 0 0 0 0 2 -1 -1 -1 -1 4.09 0 0 0 1 0 1
17 10.3 9 9 300 16 -1 25 .2 2 0 0 62 0 0 0 0 2 -1 -1 -1 -1 4.14 1 0 0 0 0 1
18 10.3 9 9 300 16 -1 26 .2 2 0 0 62 0 0 0 0 2 -1 -1 -1 -1 4.19 1 0 0 0 0 1
19 10.3 9 9 300 16 -1 27 .2 2 2 0 62 0 0 0 0 2 -1 -1 -1 -1 4.14 0 1 0 0 0 1
20 10.3 9 9 300 16 -1 28 .3 2 1 0 62 0 0 0 0 2 -1 -1 -1 -1 4.09 -1 -1 -1 -1 0 1
21 10.3 9 9 300 16 -1 29 .3 2 0 0 62 0 0 0 0 2 -1 -1 -1 -1 4.29 1 0 0 0 0 1
22 10.3 9 9 300 16 -1 30 .4 2 2 0 62 0 0 0 0 2 -1 -1 -1 -1 4.49 0 1 0 0 0 1
23 10.3 9 9 300 16 -1 31 .4 2 2 0 62 0 0 0 0 2 -1 -1 -1 -1 4.96 0 1 0 0 0 1
2 9.8 8.5 35 290 40 -1 11 0 2 3 0 55 0 0 0 0 2 -1 -1 -1 -1 5.43 0 0 1 0 -1 -1
3 9.8 8.5 35 290 40 -1 12 0 2 2 0 55 0 0 0 0 2 -1 -1 -1 -1 4.75 0 1 0 0 -1 -1
4 9.8 8.5 35 290 40 -1 13 0 2 3 0 55 0 0 0 0 2 -1 -1 -1 -1 5.32 0 0 1 0 -1 -1
5 9.8 8.5 35 290 40 -1 14 0 2 3 0 55 0 0 0 0 2 -1 -1 -1 -1 4.33 0 0 1 0 -1 -1
6 9.8 8.5 35 290 40 -1 15 0 2 2 0 55 0 0 0 0 2 -1 -1 -1 -1 5.06 0 1 0 0 -1 -1
7 9.8 8.5 35 290 40 -1 16 0 2 3 0 55 0 0 0 0 2 -1 -1 -1 -1 4.53 0 0 1 0 -1 -1
8 9.8 8.5 35 290 40 -1 17 0 2 3 0 55 0 0 0 0 2 -1 -1 -1 -1 4.89 0 0 1 0 -1 -1
9 9.8 8.5 35 290 40 -1 18 0 2 4 0 55 0 0 0 0 2 -1 -1 -1 -1 4.48 0 0 0 1 -1 -1
10 9.8 8.5 35 290 40 -1 19 .3 2 2 0 55 0 0 0 0 2 -1 -1 -1 -1 3.9 0 1 0 0 -1 -1
11 9.8 8.5 35 290 40 -1 20 .3 2 1 0 55 0 0 0 0 2 -1 -1 -1 -1 4.36 -1 -1 -1 -1 -1 -1
12 9.8 8.5 35 290 40 -1 21 .4 2 2 0 55 0 0 0 0 2 -1 -1 -1 -1 4.37 0 1 0 0 -1 -1
13 9.8 8.5 35 290 40 -1 22 .4 2 1 0 55 0 0 0 0 2 -1 -1 -1 -1 4.35 -1 -1 -1 -1 -1 -1
14 9.8 8.5 35 290 40 -1 23 .5 2 2 0 55 0 0 0 0 2 -1 -1 -1 -1 4.33 0 1 0 0 -1 -1
15 9.8 8.5 35 290 40 -1 24 .5 2 1 0 55 0 0 0 0 2 -1 -1 -1 -1 4.51 -1 -1 -1 -1 -1 -1
16 9.8 8.5 35 290 40 -1 25 .7 2 0 0 55 0 0 0 0 2 -1 -1 -1 -1 4.69 1 0 0 0 -1 -1
17 9.8 8.5 35 290 40 -1 26 .7 2 0 0 55 0 0 0 0 2 -1 -1 -1 -1 4.51 1 0 0 0 -1 -1
18 9.8 8.5 35 290 40 -1 27 .8 2 0 0 55 0 0 0 0 2 -1 -1 -1 -1 4.33 1 0 0 0 -1 -1
19 9.8 8.5 35 290 40 -1 28 .8 2 1 0 55 0 0 0 0 2 -1 -1 -1 -1 4.125 -1 -1 -1 -1 -1 -1
20 9.8 8.5 35 290 40 -1 29 .4 2 1 0 55 0 0 0 0 2 -1 -1 -1 -1 3.92 -1 -1 -1 -1 -1 -1
21 9.8 8.5 35 290 40 -1 30 .6 2 5 0 55 0 0 0 0 2 -1 -1 -1 -1 4.055 0 0 0 1 -1 -1
22 9.8 8.5 35 290 40 -1 31 .6 2 4 0 55 0 0 0 0 2 -1 -1 -1 -1 4.19 0 0 0 1 -1 -1
23 9.8 8.5 35 290 40 -1 32 .7 2 5 0 55 0 0 0 0 2 -1 -1 -1 -1 4.305 0 0 0 1 -1 -1
2 10.2 8 6 370 24 -1 21 1 2 1 0 61 0 0 0 0 4 0 0 1 -1 4.42 -1 -1 -1 -1 1 0
3 10.2 8 6 370 24 -1 22 1 2 1 0 61 0 0 0 0 4 0 0 1 -1 4.82 -1 -1 -1 -1 1 0
4 10.2 8 6 370 24 -1 23 1 2 3 0 61 0 0 0 0 4 0 0 1 -1 4.71 0 0 1 0 1 0
5 10.2 8 6 370 24 -1 24 1 2 2 0 61 0 0 0 0 4 0 0 1 -1 4.14 0 1 0 0 1 0
6 10.2 8 6 370 24 -1 25 1 2 2 0 61 0 0 0 0 4 0 0 1 -1 4.51 0 1 0 0 1 0
7 10.2 8 6 370 24 -1 26 1 2 2 0 61 0 0 0 0 4 0 0 1 -1 3.92 0 1 0 0 1 0
8 10.2 8 6 370 24 -1 27 1 2 0 0 61 0 0 0 0 4 0 0 1 -1 4.28 1 0 0 0 1 0
9 10.2 8 6 370 24 -1 28 1 2 0 0 61 0 0 0 0 4 0 0 1 -1 4.72 1 0 0 0 1 0
10 10.2 8 6 370 24 -1 29 1 2 1 0 61 0 0 0 0 4 0 0 1 -1 4.48 -1 -1 -1 -1 1 0
11 10.2 8 6 370 24 -1 30 1 2 0 0 61 0 0 0 0 4 0 0 1 -1 4.4 1 0 0 0 1 0
12 10.2 8 6 370 24 -1 31 1 2 1 0 61 0 0 0 0 4 0 0 1 -1 4.8 -1 -1 -1 -1 1 0
13 10.2 8 6 370 24 -1 32 1 2 1 0 61 0 0 0 0 4 0 0 1 -1 4.865 -1 -1 -1 -1 1 0
14 10.2 8 6 370 24 -1 33 1 2 0 0 61 0 0 0 0 4 0 0 1 -1 4.93 1 0 0 0 1 0
15 10.2 8 6 370 24 -1 34 1 2 0 0 61 0 0 0 0 4 0 0 1 -1 4.65 1 0 0 0 1 0
16 10.2 8 6 370 24 -1 35 1 2 0 0 61 0 0 0 0 4 0 0 1 -1 4.37 1 0 0 0 1 0
17 10.2 8 6 370 24 -1 36 1 2 0 0 61 0 0 0 0 4 0 0 1 -1 4.3 1 0 0 0 1 0
18 10.2 8 6 370 24 -1 37 1 2 3 0 61 0 0 0 0 4 0 0 1 -1 4.23 0 0 1 0 1 0
19 10.2 8 6 370 24 -1 38 1 2 2 0 61 0 0 0 0 4 0 0 1 -1 4.07 0 1 0 0 1 0
20 10.2 8 6 370 24 -1 39 .7 2 1 0 61 0 0 0 0 4 0 0 1 -1 3.91 -1 -1 -1 -1 1 0
21 10.2 8 6 370 24 -1 40 .7 2 3 0 61 0 0 0 0 4 0 0 1 -1 4.265 0 0 1 0 1 0
22 10.2 8 6 370 24 -1 41 .7 2 1 0 61 0 0 0 0 4 0 0 1 -1 4.62 -1 -1 -1 -1 1 0
23 10.2 8 6 370 24 -1 42 .7 2 1 0 61 0 0 0 0 4 0 0 1 -1 4.87 -1 -1 -1 -1 1 0
2 10.2 7.1 22 380 18 -1 156 .8 1 1 0 60 0 0 0 0 4 0 0 1 1 5.12 -1 -1 -1 -1 -1 -1
3 10.2 7.1 22 380 18 -1 157 .8 1 1 0 60 0 0 0 0 4 0 0 1 1 4.83 -1 -1 -1 -1 -1 -1
4 10.2 7.1 22 380 18 -1 158 .8 1 1 12.5 60 1 1 1 1 4 0 0 1 1 4.94 -1 -1 -1 -1 -1 -1
5 10.2 7.1 22 380 18 -1 159 .8 1 0 12.5 60 1 1 1 1 4 0 0 1 1 4.68 1 0 0 0 -1 -1
6 10.2 7.1 22 380 18 -1 160 .8 1 0 0 60 0 0 0 0 4 0 0 1 1 4.68 1 0 0 0 -1 -1
7 10.2 7.1 22 380 18 -1 161 .8 1 0 12.5 60 1 1 1 1 4 0 0 1 1 4.38 1 0 0 0 -1 -1
8 10.2 7.1 22 380 18 -1 162 .8 1 0 12.5 60 1 1 1 1 4 0 0 1 1 4.78 1 0 0 0 -1 -1
9 10.2 7.1 22 380 18 -1 163 .8 1 0 0 60 0 0 0 0 4 0 0 1 1 4.59 1 0 0 0 -1 -1
10 10.2 7.1 22 380 18 -1 164 .8 1 0 0 60 0 0 0 0 4 0 0 1 1 4.89 1 0 0 0 -1 -1
11 10.2 7.1 22 380 18 -1 165 .8 1 0 12.5 60 1 1 1 1 4 0 0 1 1 4.56 1 0 0 0 -1 -1
12 10.2 7.1 22 380 18 -1 166 .8 1 2 12.5 60 1 1 1 1 4 0 0 1 1 4.57 0 1 0 0 -1 -1
13 10.2 7.1 22 380 18 -1 167 .8 1 0 12.5 60 1 1 1 1 4 0 0 1 1 4.965 1 0 0 0 -1 -1
14 10.2 7.1 22 380 18 -1 168 .8 1 0 0 60 0 0 0 0 4 0 0 1 1 5.36 1 0 0 0 -1 -1
15 10.2 7.1 22 380 18 -1 169 .7 1 0 12.5 60 1 1 1 1 4 0 0 1 1 5.01 1 0 0 0 -1 -1
16 10.2 7.1 22 380 18 -1 170 .7 1 0 0 60 0 0 0 0 4 0 0 1 1 4.66 1 0 0 0 -1 -1
17 10.2 7.1 22 380 18 -1 171 .7 1 0 0 60 0 0 0 0 4 0 0 1 1 4.68 1 0 0 0 -1 -1
18 10.2 7.1 22 380 18 -1 172 .7 1 0 12.5 60 1 1 1 1 4 0 0 1 1 4.7 1 0 0 0 -1 -1
19 10.2 7.1 22 380 18 -1 173 .7 1 0 12.5 60 1 1 1 1 4 0 0 1 1 4.635 1 0 0 0 -1 -1
20 10.2 7.1 22 380 18 -1 174 .6 1 0 12.5 60 1 1 1 1 4 0 0 1 1 4.57 1 0 0 0 -1 -1
21 10.2 7.1 22 380 18 -1 175 .6 1 0 25 60 1 1 2 2 4 0 0 1 1 4.5 1 0 0 0 -1 -1
22 10.2 7.1 22 380 18 -1 176 .7 1 1 25 60 1 1 2 2 4 0 0 1 1 4.43 -1 -1 -1 -1 -1 -1
23 10.2 7.1 22 380 18 -1 177 .7 1 0 25 60 1 1 2 2 4 0 0 1 1 4.43 1 0 0 0 -1 -1
2 10.2 6 15 440 40 -1 8 0 1 3 0 59 0 0 0 0 2 -1 -1 -1 1 4.43 0 0 1 0 -1 -1
3 10.2 6 15 440 40 -1 9 0 1 2 0 59 0 0 0 0 2 -1 -1 -1 1 4.38 0 1 0 0 -1 -1
4 10.2 6 15 440 40 -1 10 0 1 0 0 59 0 0 0 0 2 -1 -1 -1 1 4.32 1 0 0 0 -1 -1
5 10.2 6 15 440 40 -1 11 0 1 0 0 59 0 0 0 0 2 -1 -1 -1 1 4.07 1 0 0 0 -1 -1
6 10.2 6 15 440 40 -1 12 0 1 0 0 59 0 0 0 0 2 -1 -1 -1 1 4.36 1 0 0 0 -1 -1
7 10.2 6 15 440 40 -1 13 0 1 0 0 59 0 0 0 0 2 -1 -1 -1 1 3.82 1 0 0 0 -1 -1
8 10.2 6 15 440 40 -1 14 0 1 0 0 59 0 0 0 0 2 -1 -1 -1 1 4.26 1 0 0 0 -1 -1
9 10.2 6 15 440 40 -1 15 0 1 0 0 59 0 0 0 0 2 -1 -1 -1 1 4.26 1 0 0 0 -1 -1
10 10.2 6 15 440 40 -1 16 0 1 0 0 59 0 0 0 0 2 -1 -1 -1 1 4.2 1 0 0 0 -1 -1
11 10.2 6 15 440 40 -1 17 .6 1 1 0 59 0 0 0 0 2 -1 -1 -1 1 4.3 -1 -1 -1 -1 -1 -1
12 10.2 6 15 440 40 -1 18 .6 1 1 0 59 0 0 0 0 2 -1 -1 -1 1 4.23 -1 -1 -1 -1 -1 -1
13 10.2 6 15 440 40 -1 19 .6 1 2 0 59 0 0 0 0 2 -1 -1 -1 1 4.245 0 1 0 0 -1 -1
14 10.2 6 15 440 40 -1 20 .7 1 0 0 59 0 0 0 0 2 -1 -1 -1 1 4.26 1 0 0 0 -1 -1
15 10.2 6 15 440 40 -1 21 .8 1 1 0 59 0 0 0 0 2 -1 -1 -1 1 4.34 -1 -1 -1 -1 -1 -1
16 10.2 6 15 440 40 -1 22 .8 1 0 0 59 0 0 0 0 2 -1 -1 -1 1 4.42 1 0 0 0 -1 -1
17 10.2 6 15 440 40 -1 23 .8 1 1 0 59 0 0 0 0 2 -1 -1 -1 1 4.375 -1 -1 -1 -1 -1 -1
18 10.2 6 15 440 40 -1 24 .8 1 2 0 59 0 0 0 0 2 -1 -1 -1 1 4.33 0 1 0 0 -1 -1
19 10.2 6 15 440 40 -1 25 .9 1 2 0 59 0 0 0 0 2 -1 -1 -1 1 4.27 0 1 0 0 -1 -1
20 10.2 6 15 440 40 -1 26 .9 1 1 0 59 0 0 0 0 2 -1 -1 -1 1 4.21 -1 -1 -1 -1 -1 -1
21 10.2 6 15 440 40 -1 27 .9 1 1 0 59 0 0 0 0 2 -1 -1 -1 1 4.555 -1 -1 -1 -1 -1 -1
22 10.2 6 15 440 40 -1 28 .9 1 2 0 59 0 0 0 0 2 -1 -1 -1 1 4.9 0 1 0 0 -1 -1
23 10.2 6 15 440 40 -1 29 1 1 4 0 59 0 0 0 0 2 -1 -1 -1 1 4.385 0 0 0 1 -1 -1
2 10.1 3.1 10 440 43 -1 127 1 1 2 0 58 0 0 0 0 1 1 0 0 1 3.87 0 1 0 0 1 0
3 10.1 3.1 10 440 43 -1 128 1 1 3 12.5 58 1 1 1 1 1 1 0 0 1 4.08 0 0 1 0 1 0
4 10.1 3.1 10 440 43 -1 129 1 1 2 12.5 58 1 1 1 1 1 1 0 0 1 4.02 0 1 0 0 1 0
5 10.1 3.1 10 440 43 -1 130 .8 1 2 12.5 58 1 1 1 1 1 1 0 0 1 3.83 0 1 0 0 1 0
6 10.1 3.1 10 440 43 -1 131 .8 1 3 25 58 1 1 2 2 1 1 0 0 1 3.93 0 0 1 0 1 0
7 10.1 3.1 10 440 43 -1 132 .8 1 2 25 58 1 1 2 2 1 1 0 0 1 3.72 0 1 0 0 1 0
8 10.1 3.1 10 440 43 -1 133 .8 1 1 12.5 58 1 1 1 1 1 1 0 0 1 3.58 -1 -1 -1 -1 1 0
9 10.1 3.1 10 440 43 -1 134 .8 1 1 0 58 0 0 0 0 1 1 0 0 1 4.26 -1 -1 -1 -1 1 0
10 10.1 3.1 10 440 43 -1 135 .8 1 2 0 58 0 0 0 0 1 1 0 0 1 4.28 0 1 0 0 1 0
11 10.1 3.1 10 440 43 -1 136 .8 1 2 0 58 0 0 0 0 1 1 0 0 1 4.18 0 1 0 0 1 0
12 10.1 3.1 10 440 43 -1 137 .8 1 2 12.5 58 1 1 1 1 1 1 0 0 1 4.19 0 1 0 0 1 0
13 10.1 3.1 10 440 43 -1 138 .8 1 1 0 58 0 0 0 0 1 1 0 0 1 4.15 -1 -1 -1 -1 1 0
14 10.1 3.1 10 440 43 -1 139 .8 1 1 0 58 0 0 0 0 1 1 0 0 1 4.11 -1 -1 -1 -1 1 0
15 10.1 3.1 10 440 43 -1 140 .9 1 1 0 58 0 0 0 0 1 1 0 0 1 4.065 -1 -1 -1 -1 1 0
16 10.1 3.1 10 440 43 -1 141 .9 1 3 0 58 0 0 0 0 1 1 0 0 1 4.02 0 0 1 0 1 0
17 10.1 3.1 10 440 43 -1 142 .9 1 2 0 58 0 0 0 0 1 1 0 0 1 4.065 0 1 0 0 1 0
18 10.1 3.1 10 440 43 -1 143 .9 1 1 0 58 0 0 0 0 1 1 0 0 1 4.11 -1 -1 -1 -1 1 0
19 10.1 3.1 10 440 43 -1 144 .9 1 2 0 58 0 0 0 0 1 1 0 0 1 4.145 0 1 0 0 1 0
20 10.1 3.1 10 440 43 -1 145 .9 1 0 0 58 0 0 0 0 1 1 0 0 1 4.18 1 0 0 0 1 0
21 10.1 3.1 10 440 43 -1 146 .9 1 1 0 58 0 0 0 0 1 1 0 0 1 4.305 -1 -1 -1 -1 1 0
22 10.1 3.1 10 440 43 -1 147 .9 1 2 0 58 0 0 0 0 1 1 0 0 1 4.43 0 1 0 0 1 0
23 10.1 3.1 10 440 43 -1 148 .9 1 3 0 58 0 0 0 0 1 1 0 0 1 4.31 0 0 1 0 1 0
2 10.1 2.1 19 400 24 -1 61 .9 1 1 0 57 0 0 0 0 1 1 0 0 1 4.19 -1 -1 -1 -1 1 0
3 10.1 2.1 19 400 24 -1 62 .9 1 2 0 57 0 0 0 0 1 1 0 0 1 4.17 0 1 0 0 1 0
4 10.1 2.1 19 400 24 -1 63 .9 1 0 0 57 0 0 0 0 1 1 0 0 1 4.25 1 0 0 0 1 0
5 10.1 2.1 19 400 24 -1 64 .9 1 3 12.5 57 1 1 1 1 1 1 0 0 1 3.87 0 0 1 0 1 0
6 10.1 2.1 19 400 24 -1 65 .9 1 2 12.5 57 1 1 1 1 1 1 0 0 1 4 0 1 0 0 1 0
7 10.1 2.1 19 400 24 -1 66 .9 1 1 12.5 57 1 1 1 1 1 1 0 0 1 3.74 -1 -1 -1 -1 1 0
8 10.1 2.1 19 400 24 -1 67 .9 1 1 0 57 0 0 0 0 1 1 0 0 1 4.1 -1 -1 -1 -1 1 0
9 10.1 2.1 19 400 24 -1 68 1 1 1 0 57 0 0 0 0 1 1 0 0 1 4.2 -1 -1 -1 -1 1 0
10 10.1 2.1 19 400 24 -1 69 1 1 0 0 57 0 0 0 0 1 1 0 0 1 4.24 1 0 0 0 1 0
11 10.1 2.1 19 400 24 -1 70 1 1 2 0 57 0 0 0 0 1 1 0 0 1 4.32 0 1 0 0 1 0
12 10.1 2.1 19 400 24 -1 71 1 1 1 0 57 0 0 0 0 1 1 0 0 1 4.05 -1 -1 -1 -1 1 0
13 10.1 2.1 19 400 24 -1 72 .7 1 1 0 57 0 0 0 0 1 1 0 0 1 4.055 -1 -1 -1 -1 1 0
14 10.1 2.1 19 400 24 -1 73 .7 1 2 0 57 0 0 0 0 1 1 0 0 1 4.06 0 1 0 0 1 0
15 10.1 2.1 19 400 24 -1 74 .7 1 0 0 57 0 0 0 0 1 1 0 0 1 4.235 1 0 0 0 1 0
16 10.1 2.1 19 400 24 -1 75 .8 1 0 0 57 0 0 0 0 1 1 0 0 1 4.41 1 0 0 0 1 0
17 10.1 2.1 19 400 24 -1 76 .8 1 1 0 57 0 0 0 0 1 1 0 0 1 4.5 -1 -1 -1 -1 1 0
18 10.1 2.1 19 400 24 -1 77 .9 1 0 0 57 0 0 0 0 1 1 0 0 1 4.59 1 0 0 0 1 0
19 10.1 2.1 19 400 24 -1 78 .9 1 1 0 57 0 0 0 0 1 1 0 0 1 4.435 -1 -1 -1 -1 1 0
20 10.1 2.1 19 400 24 -1 79 .9 1 0 0 57 0 0 0 0 1 1 0 0 1 4.28 1 0 0 0 1 0
21 10.1 2.1 19 400 24 -1 80 .8 1 3 0 57 0 0 0 0 1 1 0 0 1 4.46 0 0 1 0 1 0
22 10.1 2.1 19 400 24 -1 81 .8 1 2 0 57 0 0 0 0 1 1 0 0 1 4.64 0 1 0 0 1 0
23 10.1 2.1 19 400 24 -1 82 .8 1 1 0 57 0 0 0 0 1 1 0 0 1 4.51 -1 -1 -1 -1 1 0
2 10.1 1.1 41 300 34 -1 20 .2 2 2 0 56 0 0 0 0 2 -1 -1 -1 -1 4.38 0 1 0 0 0 1
3 10.1 1.1 41 300 34 -1 21 .2 2 2 0 56 0 0 0 0 2 -1 -1 -1 -1 4.12 0 1 0 0 0 1
4 10.1 1.1 41 300 34 -1 22 .2 2 1 0 56 0 0 0 0 2 -1 -1 -1 -1 4.03 -1 -1 -1 -1 0 1
5 10.1 1.1 41 300 34 -1 23 .3 2 0 0 56 0 0 0 0 2 -1 -1 -1 -1 4.09 1 0 0 0 0 1
6 10.1 1.1 41 300 34 -1 24 .3 2 3 0 56 0 0 0 0 2 -1 -1 -1 -1 4.01 0 0 1 0 0 1
7 10.1 1.1 41 300 34 -1 25 .3 2 2 0 56 0 0 0 0 2 -1 -1 -1 -1 4.15 0 1 0 0 0 1
8 10.1 1.1 41 300 34 -1 26 .3 2 1 0 56 0 0 0 0 2 -1 -1 -1 -1 4.11 -1 -1 -1 -1 0 1
9 10.1 1.1 41 300 34 -1 27 .5 2 1 0 56 0 0 0 0 2 -1 -1 -1 -1 4.24 -1 -1 -1 -1 0 1
10 10.1 1.1 41 300 34 -1 28 .5 2 1 0 56 0 0 0 0 2 -1 -1 -1 -1 4.05 -1 -1 -1 -1 0 1
11 10.1 1.1 41 300 34 -1 29 .7 2 2 0 56 0 0 0 0 2 -1 -1 -1 -1 4.43 0 1 0 0 0 1
12 10.1 1.1 41 300 34 -1 30 .7 2 2 0 56 0 0 0 0 2 -1 -1 -1 -1 4.4 0 1 0 0 0 1
13 10.1 1.1 41 300 34 -1 31 .7 2 1 0 56 0 0 0 0 2 -1 -1 -1 -1 4.2 -1 -1 -1 -1 0 1
14 10.1 1.1 41 300 34 -1 32 .8 2 1 0 56 0 0 0 0 2 -1 -1 -1 -1 4 -1 -1 -1 -1 0 1
15 10.1 1.1 41 300 34 -1 33 .8 2 2 0 56 0 0 0 0 2 -1 -1 -1 -1 3.995 0 1 0 0 0 1
16 10.1 1.1 41 300 34 -1 34 .9 2 1 0 56 0 0 0 0 2 -1 -1 -1 -1 3.99 -1 -1 -1 -1 0 1
17 10.1 1.1 41 300 34 -1 35 .9 2 1 0 56 0 0 0 0 2 -1 -1 -1 -1 4.015 -1 -1 -1 -1 0 1
18 10.1 1.1 41 300 34 -1 36 .9 2 2 0 56 0 0 0 0 2 -1 -1 -1 -1 4.04 0 1 0 0 0 1
19 10.1 1.1 41 300 34 -1 37 .9 2 1 0 56 0 0 0 0 2 -1 -1 -1 -1 4.03 -1 -1 -1 -1 0 1
20 10.1 1.1 41 300 34 -1 38 .9 2 2 0 56 0 0 0 0 2 -1 -1 -1 -1 4.02 0 1 0 0 0 1
21 10.1 1.1 41 300 34 -1 39 .9 2 2 0 56 0 0 0 0 2 -1 -1 -1 -1 4.265 0 1 0 0 0 1
22 10.1 1.1 41 300 34 -1 40 .9 2 3 0 56 0 0 0 0 2 -1 -1 -1 -1 4.51 0 0 1 0 0 1
23 10.1 1.1 41 300 34 -1 41 1 2 3 0 56 0 0 0 0 2 -1 -1 -1 -1 4.41 0 0 1 0 0 1
2 11.2 5 2 450 20 -1 143 .5 1 1 12.5 67 1 1 1 1 2 -1 -1 -1 1 4.31 -1 -1 -1 -1 -1 -1
3 11.2 5 2 450 20 -1 144 .5 1 1 12.5 67 1 1 1 1 2 -1 -1 -1 1 4.34 -1 -1 -1 -1 -1 -1
4 11.2 5 2 450 20 -1 145 .5 1 1 12.5 67 1 1 1 1 2 -1 -1 -1 1 4.2 -1 -1 -1 -1 -1 -1
5 11.2 5 2 450 20 -1 146 .5 1 1 25 67 1 1 2 2 2 -1 -1 -1 1 4.1 -1 -1 -1 -1 -1 -1
6 11.2 5 2 450 20 -1 147 .5 1 0 50 67 1 2 3 4 2 -1 -1 -1 1 4.21 1 0 0 0 -1 -1
7 11.2 5 2 450 20 -1 148 .5 1 0 62.5 67 1 2 3 4 2 -1 -1 -1 1 4.04 1 0 0 0 -1 -1
8 11.2 5 2 450 20 -1 149 .5 1 0 50 67 1 2 3 4 2 -1 -1 -1 1 4.38 1 0 0 0 -1 -1
9 11.2 5 2 450 20 -1 150 .5 1 0 50 67 1 2 3 4 2 -1 -1 -1 1 4.31 1 0 0 0 -1 -1
10 11.2 5 2 450 20 -1 151 .5 1 0 37.5 67 1 1 2 3 2 -1 -1 -1 1 4.26 1 0 0 0 -1 -1
11 11.2 5 2 450 20 -1 152 .5 1 0 37.5 67 1 1 2 3 2 -1 -1 -1 1 4.42 1 0 0 0 -1 -1
12 11.2 5 2 450 20 -1 153 .6 1 2 50 67 1 2 3 4 2 -1 -1 -1 1 4.47 0 1 0 0 -1 -1
13 11.2 5 2 450 20 -1 154 .6 1 2 50 67 1 2 3 4 2 -1 -1 -1 1 4.285 0 1 0 0 -1 -1
14 11.2 5 2 450 20 -1 155 .6 1 2 62.5 67 1 2 3 4 2 -1 -1 -1 1 4.1 0 1 0 0 -1 -1
15 11.2 5 2 450 20 -1 156 .6 1 0 62.5 67 1 2 3 4 2 -1 -1 -1 1 4.25 1 0 0 0 -1 -1
16 11.2 5 2 450 20 -1 157 .6 1 2 62.5 67 1 2 3 4 2 -1 -1 -1 1 4.4 0 1 0 0 -1 -1
17 11.2 5 2 450 20 -1 158 .6 1 1 50 67 1 2 3 4 2 -1 -1 -1 1 4.48 -1 -1 -1 -1 -1 -1
18 11.2 5 2 450 20 -1 159 .6 1 0 62.5 67 1 2 3 4 2 -1 -1 -1 1 4.56 1 0 0 0 -1 -1
19 11.2 5 2 450 20 -1 160 .6 1 2 50 67 1 2 3 4 2 -1 -1 -1 1 4.35 0 1 0 0 -1 -1
20 11.2 5 2 450 20 -1 161 .4 1 2 37.5 67 1 1 2 3 2 -1 -1 -1 1 4.14 0 1 0 0 -1 -1
21 11.2 5 2 450 20 -1 162 .4 1 2 37.5 67 1 1 2 3 2 -1 -1 -1 1 4.27 0 1 0 0 -1 -1
22 11.2 5 2 450 20 -1 163 .4 1 2 37.5 67 1 1 2 3 2 -1 -1 -1 1 4.4 0 1 0 0 -1 -1
23 11.2 5 2 450 20 -1 164 .4 1 2 25 67 1 1 2 2 2 -1 -1 -1 1 4.25 0 1 0 0 -1 -1
2 11.1 4 2 450 14 -1 153 1 1 1 0 66 0 0 0 0 2 -1 -1 -1 1 4.1 -1 -1 -1 -1 -1 -1
3 11.1 4 2 450 14 -1 154 1 1 2 12.5 66 1 1 1 1 2 -1 -1 -1 1 4.13 0 1 0 0 -1 -1
4 11.1 4 2 450 14 -1 155 1 1 0 0 66 0 0 0 0 2 -1 -1 -1 1 4.25 1 0 0 0 -1 -1
5 11.1 4 2 450 14 -1 156 1 1 2 0 66 0 0 0 0 2 -1 -1 -1 1 3.96 0 1 0 0 -1 -1
6 11.1 4 2 450 14 -1 157 1 1 1 25 66 1 1 2 2 2 -1 -1 -1 1 4.19 -1 -1 -1 -1 -1 -1
7 11.1 4 2 450 14 -1 158 1 1 3 25 66 1 1 2 2 2 -1 -1 -1 1 3.77 0 0 1 0 -1 -1
8 11.1 4 2 450 14 -1 159 1 1 1 12.5 66 1 1 1 1 2 -1 -1 -1 1 3.76 -1 -1 -1 -1 -1 -1
9 11.1 4 2 450 14 -1 160 1 1 2 12.5 66 1 1 1 1 2 -1 -1 -1 1 4.22 0 1 0 0 -1 -1
10 11.1 4 2 450 14 -1 161 1 1 1 12.5 66 1 1 1 1 2 -1 -1 -1 1 4.26 -1 -1 -1 -1 -1 -1
11 11.1 4 2 450 14 -1 162 1 1 0 12.5 66 1 1 1 1 2 -1 -1 -1 1 4.34 1 0 0 0 -1 -1
12 11.1 4 2 450 14 -1 163 1 1 3 12.5 66 1 1 1 1 2 -1 -1 -1 1 4.28 0 0 1 0 -1 -1
13 11.1 4 2 450 14 -1 164 1 1 2 12.5 66 1 1 1 1 2 -1 -1 -1 1 4.23 0 1 0 0 -1 -1
14 11.1 4 2 450 14 -1 165 1 1 0 12.5 66 1 1 1 1 2 -1 -1 -1 1 4.18 1 0 0 0 -1 -1
15 11.1 4 2 450 14 -1 166 1 1 0 12.5 66 1 1 1 1 2 -1 -1 -1 1 4.17 1 0 0 0 -1 -1
16 11.1 4 2 450 14 -1 167 1 1 4 12.5 66 1 1 1 1 2 -1 -1 -1 1 4.16 0 0 0 1 -1 -1
17 11.1 4 2 450 14 -1 168 1 1 3 12.5 66 1 1 1 1 2 -1 -1 -1 1 4.34 0 0 1 0 -1 -1
